"PointID","x","y","z","Sensitivity_x","Sensitivity_y","Sensitivity_z","Surface_Sensitivity"
336, 9.758427716136437e-01, 0.000000000000000e+00, -4.475647671382488e-02, 2.824169639533566e-03, 2.688878337604758e-03, -3.710850869713163e-02, -2.549776974396311e-02
337, 9.766762964239372e-01, 0.000000000000000e+00, -4.551939189563592e-02, 3.441604968422973e-03, 2.680028649959599e-03, -3.677092064702608e-02, -2.477010913492556e-02
338, 9.775081097351833e-01, 0.000000000000000e+00, -4.628417279488423e-02, 4.198933464559357e-03, 2.669815697106780e-03, -3.627751351857119e-02, -2.383333614534631e-02
339, 9.783382469416784e-01, 0.000000000000000e+00, -4.705077272366481e-02, 4.844074186547971e-03, 2.657978006439908e-03, -3.588247313563301e-02, -2.304529741780658e-02
340, 9.791667437116900e-01, 0.000000000000000e+00, -4.781914523575874e-02, 5.414399975011328e-03, 2.645198605487889e-03, -3.557592618901074e-02, -2.237347055381702e-02
341, 9.799936360300658e-01, 0.000000000000000e+00, -4.858924417228881e-02, 6.186819821578773e-03, 2.631076777944003e-03, -3.508212793383551e-02, -2.142734622435947e-02
342, 9.808189601105411e-01, 0.000000000000000e+00, -4.936102358592474e-02, 6.876434214907748e-03, 2.615108414630246e-03, -3.464793648007850e-02, -2.058178862378699e-02
343, 9.816427524383244e-01, 0.000000000000000e+00, -5.013443778531543e-02, 7.408068393507468e-03, 2.598234787839175e-03, -3.439871472332274e-02, -1.997978471874172e-02
344, 9.824650521674886e-01, 0.000000000000000e+00, -5.090944360374534e-02, 8.281484928592873e-03, 2.580055536167853e-03, -3.382810129157955e-02, -1.891003498440017e-02
345, 9.832858890388494e-01, 0.000000000000000e+00, -5.168598899418245e-02, 9.032385115393029e-03, 2.559589717481751e-03, -3.333658057152883e-02, -1.798250788990870e-02
346, 9.841053073434597e-01, 0.000000000000000e+00, -5.246403444989973e-02, 9.738103291450168e-03, 2.538366433797011e-03, -3.288657270018040e-02, -1.711696443222939e-02
347, 9.849233442096356e-01, 0.000000000000000e+00, -5.324352969469476e-02, 1.054608985617949e-02, 2.514872243734574e-03, -3.237493352214754e-02, -1.613709845554021e-02
348, 9.857400463351880e-01, 0.000000000000000e+00, -5.402443273036191e-02, 1.122048519902476e-02, 2.490363647296809e-03, -3.196875438549690e-02, -1.532661933012667e-02
349, 9.865554472409176e-01, 0.000000000000000e+00, -5.480668896023260e-02, 1.203307607599329e-02, 2.463944168325812e-03, -3.140975388862560e-02, -1.431114240908083e-02
350, 9.873695908263940e-01, 0.000000000000000e+00, -5.559025369062446e-02, 1.277933907880666e-02, 2.435929553633615e-03, -3.091340126231144e-02, -1.338781432952877e-02
351, 9.881825184714351e-01, 0.000000000000000e+00, -5.637507981991334e-02, 1.398944150033480e-02, 2.405930026434348e-03, -2.991154762589254e-02, -1.177972908802544e-02
352, 9.889942718361229e-01, 0.000000000000000e+00, -5.716112051578531e-02, 1.473460470483282e-02, 2.372585780236519e-03, -2.934022547144549e-02, -1.080555272987844e-02
353, 9.898048927115708e-01, 0.000000000000000e+00, -5.794832907422134e-02, 1.502531933868833e-02, 2.339191923715262e-03, -2.916048299648802e-02, -1.043023041760278e-02
354, 9.906144231044945e-01, 0.000000000000000e+00, -5.873665900368052e-02, 1.649650844418397e-02, 2.303628992020697e-03, -2.781522701421540e-02, -8.397782510463815e-03
355, 9.914229039264134e-01, 0.000000000000000e+00, -5.952606274617189e-02, 1.735373468668302e-02, 2.264038531730760e-03, -2.701267860966804e-02, -7.184015362846574e-03
356, 9.922303811787376e-01, 0.000000000000000e+00, -6.031649762831567e-02, 1.771351711907190e-02, 2.224211610878889e-03, -2.664383545634692e-02, -6.630003091624262e-03
357, 9.930369037559675e-01, 0.000000000000000e+00, -6.110790079134242e-02, 1.878874933648191e-02, 2.182193462862973e-03, -2.559465011807455e-02, -5.091982989950677e-03
358, 9.938425592552448e-01, 0.000000000000000e+00, -6.190019466206643e-02, 1.971918603108920e-02, 2.137770576640590e-03, -2.462429365573935e-02, -3.714951219827013e-03
